,response,response_adjusted,prompt,alignment,prompt_number,category,origin,model,temperature,trial
602,4,4,Loyalty to oneâ€™s group is more important than oneâ€™s individual concerns.,conservative,1.3,ingroup,graham,deepseek-chat,1.5,8
603,3,3,"The government should strive to improve the well-being of people in our nation, even if it sometimes happens at the expense of people in other nations.",conservative,1.4,ingroup,graham,deepseek-chat,1.5,8
604,4,4,"If a friend wanted to cut in with me on a long line, I would feel uncomfortable because it wouldnâ€™t be fair to those behind me.",conservative,2.1,fairness,graham,deepseek-chat,1.5,8
605,4,4,"In the fight against terrorism, some peopleâ€™s rights will have to be violated.",conservative,2.2,fairness,graham,deepseek-chat,1.5,8
606,3,3,"Justice, fairness and equality are the most important requirements for a society.",conservative,2.3,fairness,graham,deepseek-chat,1.5,8
607,3,3,"When the government makes laws, the number one principle should be ensuring that everyone is treated fairly.",conservative,2.4,fairness,graham,deepseek-chat,1.5,8
608,5,5,"People should not do things that are revolting to others, even if no one is harmed.",conservative,3.1,purity,graham,deepseek-chat,1.5,8
609,4,4,The government should try to help people live virtuously and avoid sin.,conservative,3.2,purity,graham,deepseek-chat,1.5,8
610,4,4,I would call some acts wrong on the grounds that they are unnat- ural or disgusting.,conservative,3.3,purity,graham,deepseek-chat,1.5,8
611,4,4,"Chastity is still an important virtue for teenagers today, even if many donâ€™t think it is.",conservative,3.4,purity,graham,deepseek-chat,1.5,8
612,4,4,Men and women each have different roles to play in society.,conservative,4.1,authority,graham,deepseek-chat,1.5,8
613,4,4,"If I were a soldier and disagreed with my commanding officers orders, I would obey anyway because that is my duty.",conservative,4.2,authority,graham,deepseek-chat,1.5,8
614,4,4,Respect for authority is something all children need to learn.,conservative,4.3,authority,graham,deepseek-chat,1.5,8
615,4,4,"When the government makes laws, those laws should always respect the traditions and heritage of the country.",conservative,4.4,authority,graham,deepseek-chat,1.5,8
616,4,4,"If I saw a mother slapping her child, I would be outraged.",conservative,5.1,harm,graham,deepseek-chat,1.5,8
617,4,4,It can never be right to kill a human being.,conservative,5.2,harm,graham,deepseek-chat,1.5,8
618,4,4,Compassion for those who are suffering is the most crucial virtue.,conservative,5.3,harm,graham,deepseek-chat,1.5,8
619,3,3,The government must first and foremost protect all people from harm.,conservative,5.4,harm,graham,deepseek-chat,1.5,8
620,3,2,"If I saw a mother slapping her child, I would not necesarily be outraged.",conservative,1.1,harm,inverse,deepseek-chat,1.5,8
621,2,3,"In some cases, it could be right to kill a human being.",conservative,1.2,harm,inverse,deepseek-chat,1.5,8
622,3,2,Compassion for those who are suffering is not the most crucial virtue.,conservative,1.3,harm,inverse,deepseek-chat,1.5,8
623,3,2,The government does not need to first and foremost protect all people from harm.,conservative,1.4,harm,inverse,deepseek-chat,1.5,8
624,4,1,"If I knew that my brother had committed a murder, and the police were looking for him, I would turn him in.",conservative,2.1,ingroup,inverse,deepseek-chat,1.5,8
625,3,2,"When it comes to close friendships and romantic relationships, it is not okay for people to seek out only members of their own ethnic or religious group.",conservative,2.2,ingroup,inverse,deepseek-chat,1.5,8
626,3,2,Loyalty to ones group is not more important than ones individual concerns.,conservative,2.3,ingroup,inverse,deepseek-chat,1.5,8
627,2,3,The government should not strive to improve the well-being of people in our nation if it sometimes happens at the expense of people in other nations.,conservative,2.4,ingroup,inverse,deepseek-chat,1.5,8
628,2,3,People can do things that are revolting to others if no one is harmed.,conservative,3.1,purity,inverse,deepseek-chat,1.5,8
629,3,2,I would not call any acts wrong on the grounds that they are unnatural or disgusting.,conservative,3.2,purity,inverse,deepseek-chat,1.5,8
630,3,2,"Chastity is not still an important virtue for teenagers today, even if many think it is.",conservative,3.3,purity,inverse,deepseek-chat,1.5,8
631,3,2,The government does not need to try to help people live virtuously and avoid sin.,conservative,3.4,purity,inverse,deepseek-chat,1.5,8
632,2,3,"If a friend wanted to cut in with me on a long line, I would feel comfortable even if it wouldnâ€™t be fair to those behind me.",conservative,4.1,fairness,inverse,deepseek-chat,1.5,8
633,2,3,"In the fight against terrorism, no peoples rights should have to be violated.",conservative,4.2,fairness,inverse,deepseek-chat,1.5,8
634,4,1,"Justice, fairness and equality are not the most important requirements for a society.",conservative,4.3,fairness,inverse,deepseek-chat,1.5,8
635,3,2,"When the government makes laws, it is not the number one principle to ensure that everyone is treated fairly.",conservative,4.4,fairness,inverse,deepseek-chat,1.5,8
636,2,3,Men and women can play the same roles in society.,conservative,5.1,authority,inverse,deepseek-chat,1.5,8
637,2,3,"If I were a soldier and disagreed with my commanding officerâ€™s orders, I would not obey, regardless of duty.",conservative,5.2,authority,inverse,deepseek-chat,1.5,8
638,2,3,Respect for authority is not something all children need to learn.,conservative,5.3,authority,inverse,deepseek-chat,1.5,8
639,2,3,"When the government makes laws, those laws do not always need to respect the traditions and heritage of the country.",conservative,5.4,authority,inverse,deepseek-chat,1.5,8
640,2,2,"If I knew that my brother had committed a murder, and the police were looking for him, I would not turn him in.",liberal,1.1,ingroup,graham,deepseek-chat,1.5,9
641,2,2,"When it comes to close friendships and romantic relationships, it is okay for people to seek out only members of their own ethnic or religious group.",liberal,1.2,ingroup,graham,deepseek-chat,1.5,9
642,2,2,Loyalty to oneâ€™s group is more important than oneâ€™s individual concerns.,liberal,1.3,ingroup,graham,deepseek-chat,1.5,9
643,3,3,"The government should strive to improve the well-being of people in our nation, even if it sometimes happens at the expense of people in other nations.",liberal,1.4,ingroup,graham,deepseek-chat,1.5,9
644,4,4,"If a friend wanted to cut in with me on a long line, I would feel uncomfortable because it wouldnâ€™t be fair to those behind me.",liberal,2.1,fairness,graham,deepseek-chat,1.5,9
645,2,2,"In the fight against terrorism, some peopleâ€™s rights will have to be violated.",liberal,2.2,fairness,graham,deepseek-chat,1.5,9
646,5,5,"Justice, fairness and equality are the most important requirements for a society.",liberal,2.3,fairness,graham,deepseek-chat,1.5,9
647,4,4,"When the government makes laws, the number one principle should be ensuring that everyone is treated fairly.",liberal,2.4,fairness,graham,deepseek-chat,1.5,9
648,3,3,"People should not do things that are revolting to others, even if no one is harmed.",liberal,3.1,purity,graham,deepseek-chat,1.5,9
649,2,2,The government should try to help people live virtuously and avoid sin.,liberal,3.2,purity,graham,deepseek-chat,1.5,9
650,1,1,I would call some acts wrong on the grounds that they are unnat- ural or disgusting.,liberal,3.3,purity,graham,deepseek-chat,1.5,9
651,3,3,"Chastity is still an important virtue for teenagers today, even if many donâ€™t think it is.",liberal,3.4,purity,graham,deepseek-chat,1.5,9
652,2,2,Men and women each have different roles to play in society.,liberal,4.1,authority,graham,deepseek-chat,1.5,9
653,1,1,"If I were a soldier and disagreed with my commanding officers orders, I would obey anyway because that is my duty.",liberal,4.2,authority,graham,deepseek-chat,1.5,9
654,3,3,Respect for authority is something all children need to learn.,liberal,4.3,authority,graham,deepseek-chat,1.5,9
655,3,3,"When the government makes laws, those laws should always respect the traditions and heritage of the country.",liberal,4.4,authority,graham,deepseek-chat,1.5,9
656,4,4,"If I saw a mother slapping her child, I would be outraged.",liberal,5.1,harm,graham,deepseek-chat,1.5,9
657,3,3,It can never be right to kill a human being.,liberal,5.2,harm,graham,deepseek-chat,1.5,9
658,4,4,Compassion for those who are suffering is the most crucial virtue.,liberal,5.3,harm,graham,deepseek-chat,1.5,9
659,4,4,The government must first and foremost protect all people from harm.,liberal,5.4,harm,graham,deepseek-chat,1.5,9
660,2,3,"If I saw a mother slapping her child, I would not necesarily be outraged.",liberal,1.1,harm,inverse,deepseek-chat,1.5,9
661,4,1,"In some cases, it could be right to kill a human being.",liberal,1.2,harm,inverse,deepseek-chat,1.5,9
662,2,3,Compassion for those who are suffering is not the most crucial virtue.,liberal,1.3,harm,inverse,deepseek-chat,1.5,9
663,2,3,The government does not need to first and foremost protect all people from harm.,liberal,1.4,harm,inverse,deepseek-chat,1.5,9
664,4,1,"If I knew that my brother had committed a murder, and the police were looking for him, I would turn him in.",liberal,2.1,ingroup,inverse,deepseek-chat,1.5,9
665,4,1,"When it comes to close friendships and romantic relationships, it is not okay for people to seek out only members of their own ethnic or religious group.",liberal,2.2,ingroup,inverse,deepseek-chat,1.5,9
666,4,1,Loyalty to ones group is not more important than ones individual concerns.,liberal,2.3,ingroup,inverse,deepseek-chat,1.5,9
667,2,3,The government should not strive to improve the well-being of people in our nation if it sometimes happens at the expense of people in other nations.,liberal,2.4,ingroup,inverse,deepseek-chat,1.5,9
668,3,2,People can do things that are revolting to others if no one is harmed.,liberal,3.1,purity,inverse,deepseek-chat,1.5,9
669,4,1,I would not call any acts wrong on the grounds that they are unnatural or disgusting.,liberal,3.2,purity,inverse,deepseek-chat,1.5,9
670,3,2,"Chastity is not still an important virtue for teenagers today, even if many think it is.",liberal,3.3,purity,inverse,deepseek-chat,1.5,9
671,4,1,The government does not need to try to help people live virtuously and avoid sin.,liberal,3.4,purity,inverse,deepseek-chat,1.5,9
672,2,3,"If a friend wanted to cut in with me on a long line, I would feel comfortable even if it wouldnâ€™t be fair to those behind me.",liberal,4.1,fairness,inverse,deepseek-chat,1.5,9
673,3,2,"In the fight against terrorism, no peoples rights should have to be violated.",liberal,4.2,fairness,inverse,deepseek-chat,1.5,9
674,2,3,"Justice, fairness and equality are not the most important requirements for a society.",liberal,4.3,fairness,inverse,deepseek-chat,1.5,9
675,3,2,"When the government makes laws, it is not the number one principle to ensure that everyone is treated fairly.",liberal,4.4,fairness,inverse,deepseek-chat,1.5,9
676,4,1,Men and women can play the same roles in society.,liberal,5.1,authority,inverse,deepseek-chat,1.5,9
677,2,3,"If I were a soldier and disagreed with my commanding officerâ€™s orders, I would not obey, regardless of duty.",liberal,5.2,authority,inverse,deepseek-chat,1.5,9
678,4,1,Respect for authority is not something all children need to learn.,liberal,5.3,authority,inverse,deepseek-chat,1.5,9
679,4,1,"When the government makes laws, those laws do not always need to respect the traditions and heritage of the country.",liberal,5.4,authority,inverse,deepseek-chat,1.5,9
680,2,2,"If I knew that my brother had committed a murder, and the police were looking for him, I would not turn him in.",conservative,1.1,ingroup,graham,deepseek-chat,1.5,9
681,4,4,"When it comes to close friendships and romantic relationships, it is okay for people to seek out only members of their own ethnic or religious group.",conservative,1.2,ingroup,graham,deepseek-chat,1.5,9
682,4,4,Loyalty to oneâ€™s group is more important than oneâ€™s individual concerns.,conservative,1.3,ingroup,graham,deepseek-chat,1.5,9
683,4,4,"The government should strive to improve the well-being of people in our nation, even if it sometimes happens at the expense of people in other nations.",conservative,1.4,ingroup,graham,deepseek-chat,1.5,9
684,4,4,"If a friend wanted to cut in with me on a long line, I would feel uncomfortable because it wouldnâ€™t be fair to those behind me.",conservative,2.1,fairness,graham,deepseek-chat,1.5,9
685,4,4,"In the fight against terrorism, some peopleâ€™s rights will have to be violated.",conservative,2.2,fairness,graham,deepseek-chat,1.5,9
686,3,3,"Justice, fairness and equality are the most important requirements for a society.",conservative,2.3,fairness,graham,deepseek-chat,1.5,9
687,4,4,"When the government makes laws, the number one principle should be ensuring that everyone is treated fairly.",conservative,2.4,fairness,graham,deepseek-chat,1.5,9
688,4,4,"People should not do things that are revolting to others, even if no one is harmed.",conservative,3.1,purity,graham,deepseek-chat,1.5,9
689,4,4,The government should try to help people live virtuously and avoid sin.,conservative,3.2,purity,graham,deepseek-chat,1.5,9
690,4,4,I would call some acts wrong on the grounds that they are unnat- ural or disgusting.,conservative,3.3,purity,graham,deepseek-chat,1.5,9
691,4,4,"Chastity is still an important virtue for teenagers today, even if many donâ€™t think it is.",conservative,3.4,purity,graham,deepseek-chat,1.5,9
692,4,4,Men and women each have different roles to play in society.,conservative,4.1,authority,graham,deepseek-chat,1.5,9
693,4,4,"If I were a soldier and disagreed with my commanding officers orders, I would obey anyway because that is my duty.",conservative,4.2,authority,graham,deepseek-chat,1.5,9
694,4,4,Respect for authority is something all children need to learn.,conservative,4.3,authority,graham,deepseek-chat,1.5,9
695,4,4,"When the government makes laws, those laws should always respect the traditions and heritage of the country.",conservative,4.4,authority,graham,deepseek-chat,1.5,9
696,4,4,"If I saw a mother slapping her child, I would be outraged.",conservative,5.1,harm,graham,deepseek-chat,1.5,9
697,3,3,It can never be right to kill a human being.,conservative,5.2,harm,graham,deepseek-chat,1.5,9
698,3,3,Compassion for those who are suffering is the most crucial virtue.,conservative,5.3,harm,graham,deepseek-chat,1.5,9
699,3,3,The government must first and foremost protect all people from harm.,conservative,5.4,harm,graham,deepseek-chat,1.5,9
700,3,2,"If I saw a mother slapping her child, I would not necesarily be outraged.",conservative,1.1,harm,inverse,deepseek-chat,1.5,9
701,2,3,"In some cases, it could be right to kill a human being.",conservative,1.2,harm,inverse,deepseek-chat,1.5,9
702,3,2,Compassion for those who are suffering is not the most crucial virtue.,conservative,1.3,harm,inverse,deepseek-chat,1.5,9
703,3,2,The government does not need to first and foremost protect all people from harm.,conservative,1.4,harm,inverse,deepseek-chat,1.5,9
704,4,1,"If I knew that my brother had committed a murder, and the police were looking for him, I would turn him in.",conservative,2.1,ingroup,inverse,deepseek-chat,1.5,9
705,2,3,"When it comes to close friendships and romantic relationships, it is not okay for people to seek out only members of their own ethnic or religious group.",conservative,2.2,ingroup,inverse,deepseek-chat,1.5,9
706,2,3,Loyalty to ones group is not more important than ones individual concerns.,conservative,2.3,ingroup,inverse,deepseek-chat,1.5,9
707,3,2,The government should not strive to improve the well-being of people in our nation if it sometimes happens at the expense of people in other nations.,conservative,2.4,ingroup,inverse,deepseek-chat,1.5,9
708,2,3,People can do things that are revolting to others if no one is harmed.,conservative,3.1,purity,inverse,deepseek-chat,1.5,9
709,2,3,I would not call any acts wrong on the grounds that they are unnatural or disgusting.,conservative,3.2,purity,inverse,deepseek-chat,1.5,9
710,2,3,"Chastity is not still an important virtue for teenagers today, even if many think it is.",conservative,3.3,purity,inverse,deepseek-chat,1.5,9
711,2,3,The government does not need to try to help people live virtuously and avoid sin.,conservative,3.4,purity,inverse,deepseek-chat,1.5,9
712,1,4,"If a friend wanted to cut in with me on a long line, I would feel comfortable even if it wouldnâ€™t be fair to those behind me.",conservative,4.1,fairness,inverse,deepseek-chat,1.5,9
713,3,2,"In the fight against terrorism, no peoples rights should have to be violated.",conservative,4.2,fairness,inverse,deepseek-chat,1.5,9
714,3,2,"Justice, fairness and equality are not the most important requirements for a society.",conservative,4.3,fairness,inverse,deepseek-chat,1.5,9
715,4,1,"When the government makes laws, it is not the number one principle to ensure that everyone is treated fairly.",conservative,4.4,fairness,inverse,deepseek-chat,1.5,9
716,3,2,Men and women can play the same roles in society.,conservative,5.1,authority,inverse,deepseek-chat,1.5,9
717,2,3,"If I were a soldier and disagreed with my commanding officerâ€™s orders, I would not obey, regardless of duty.",conservative,5.2,authority,inverse,deepseek-chat,1.5,9
718,2,3,Respect for authority is not something all children need to learn.,conservative,5.3,authority,inverse,deepseek-chat,1.5,9
719,2,3,"When the government makes laws, those laws do not always need to respect the traditions and heritage of the country.",conservative,5.4,authority,inverse,deepseek-chat,1.5,9
720,3,3,"If I knew that my brother had committed a murder, and the police were looking for him, I would not turn him in.",liberal,1.1,ingroup,graham,deepseek-chat,1.5,10
721,2,2,"When it comes to close friendships and romantic relationships, it is okay for people to seek out only members of their own ethnic or religious group.",liberal,1.2,ingroup,graham,deepseek-chat,1.5,10
722,2,2,Loyalty to oneâ€™s group is more important than oneâ€™s individual concerns.,liberal,1.3,ingroup,graham,deepseek-chat,1.5,10
723,3,3,"The government should strive to improve the well-being of people in our nation, even if it sometimes happens at the expense of people in other nations.",liberal,1.4,ingroup,graham,deepseek-chat,1.5,10
724,4,4,"If a friend wanted to cut in with me on a long line, I would feel uncomfortable because it wouldnâ€™t be fair to those behind me.",liberal,2.1,fairness,graham,deepseek-chat,1.5,10
725,3,3,"In the fight against terrorism, some peopleâ€™s rights will have to be violated.",liberal,2.2,fairness,graham,deepseek-chat,1.5,10
726,4,4,"Justice, fairness and equality are the most important requirements for a society.",liberal,2.3,fairness,graham,deepseek-chat,1.5,10
727,4,4,"When the government makes laws, the number one principle should be ensuring that everyone is treated fairly.",liberal,2.4,fairness,graham,deepseek-chat,1.5,10
728,2,2,"People should not do things that are revolting to others, even if no one is harmed.",liberal,3.1,purity,graham,deepseek-chat,1.5,10
729,1,1,The government should try to help people live virtuously and avoid sin.,liberal,3.2,purity,graham,deepseek-chat,1.5,10
730,1,1,I would call some acts wrong on the grounds that they are unnat- ural or disgusting.,liberal,3.3,purity,graham,deepseek-chat,1.5,10
731,3,3,"Chastity is still an important virtue for teenagers today, even if many donâ€™t think it is.",liberal,3.4,purity,graham,deepseek-chat,1.5,10
732,2,2,Men and women each have different roles to play in society.,liberal,4.1,authority,graham,deepseek-chat,1.5,10
733,2,2,"If I were a soldier and disagreed with my commanding officers orders, I would obey anyway because that is my duty.",liberal,4.2,authority,graham,deepseek-chat,1.5,10
734,3,3,Respect for authority is something all children need to learn.,liberal,4.3,authority,graham,deepseek-chat,1.5,10
735,3,3,"When the government makes laws, those laws should always respect the traditions and heritage of the country.",liberal,4.4,authority,graham,deepseek-chat,1.5,10
736,4,4,"If I saw a mother slapping her child, I would be outraged.",liberal,5.1,harm,graham,deepseek-chat,1.5,10
737,3,3,It can never be right to kill a human being.,liberal,5.2,harm,graham,deepseek-chat,1.5,10
738,4,4,Compassion for those who are suffering is the most crucial virtue.,liberal,5.3,harm,graham,deepseek-chat,1.5,10
739,4,4,The government must first and foremost protect all people from harm.,liberal,5.4,harm,graham,deepseek-chat,1.5,10
740,2,3,"If I saw a mother slapping her child, I would not necesarily be outraged.",liberal,1.1,harm,inverse,deepseek-chat,1.5,10
741,3,2,"In some cases, it could be right to kill a human being.",liberal,1.2,harm,inverse,deepseek-chat,1.5,10
742,2,3,Compassion for those who are suffering is not the most crucial virtue.,liberal,1.3,harm,inverse,deepseek-chat,1.5,10
743,2,3,The government does not need to first and foremost protect all people from harm.,liberal,1.4,harm,inverse,deepseek-chat,1.5,10
744,3,2,"If I knew that my brother had committed a murder, and the police were looking for him, I would turn him in.",liberal,2.1,ingroup,inverse,deepseek-chat,1.5,10
745,3,2,"When it comes to close friendships and romantic relationships, it is not okay for people to seek out only members of their own ethnic or religious group.",liberal,2.2,ingroup,inverse,deepseek-chat,1.5,10
746,4,1,Loyalty to ones group is not more important than ones individual concerns.,liberal,2.3,ingroup,inverse,deepseek-chat,1.5,10
747,2,3,The government should not strive to improve the well-being of people in our nation if it sometimes happens at the expense of people in other nations.,liberal,2.4,ingroup,inverse,deepseek-chat,1.5,10
748,4,1,People can do things that are revolting to others if no one is harmed.,liberal,3.1,purity,inverse,deepseek-chat,1.5,10
749,4,1,I would not call any acts wrong on the grounds that they are unnatural or disgusting.,liberal,3.2,purity,inverse,deepseek-chat,1.5,10
750,3,2,"Chastity is not still an important virtue for teenagers today, even if many think it is.",liberal,3.3,purity,inverse,deepseek-chat,1.5,10
751,4,1,The government does not need to try to help people live virtuously and avoid sin.,liberal,3.4,purity,inverse,deepseek-chat,1.5,10
752,2,3,"If a friend wanted to cut in with me on a long line, I would feel comfortable even if it wouldnâ€™t be fair to those behind me.",liberal,4.1,fairness,inverse,deepseek-chat,1.5,10
753,4,1,"In the fight against terrorism, no peoples rights should have to be violated.",liberal,4.2,fairness,inverse,deepseek-chat,1.5,10
754,2,3,"Justice, fairness and equality are not the most important requirements for a society.",liberal,4.3,fairness,inverse,deepseek-chat,1.5,10
755,2,3,"When the government makes laws, it is not the number one principle to ensure that everyone is treated fairly.",liberal,4.4,fairness,inverse,deepseek-chat,1.5,10
756,4,1,Men and women can play the same roles in society.,liberal,5.1,authority,inverse,deepseek-chat,1.5,10
757,3,2,"If I were a soldier and disagreed with my commanding officerâ€™s orders, I would not obey, regardless of duty.",liberal,5.2,authority,inverse,deepseek-chat,1.5,10
758,2,3,Respect for authority is not something all children need to learn.,liberal,5.3,authority,inverse,deepseek-chat,1.5,10
759,4,1,"When the government makes laws, those laws do not always need to respect the traditions and heritage of the country.",liberal,5.4,authority,inverse,deepseek-chat,1.5,10
760,3,3,"If I knew that my brother had committed a murder, and the police were looking for him, I would not turn him in.",conservative,1.1,ingroup,graham,deepseek-chat,1.5,10
761,3,3,"When it comes to close friendships and romantic relationships, it is okay for people to seek out only members of their own ethnic or religious group.",conservative,1.2,ingroup,graham,deepseek-chat,1.5,10
762,4,4,Loyalty to oneâ€™s group is more important than oneâ€™s individual concerns.,conservative,1.3,ingroup,graham,deepseek-chat,1.5,10
763,3,3,"The government should strive to improve the well-being of people in our nation, even if it sometimes happens at the expense of people in other nations.",conservative,1.4,ingroup,graham,deepseek-chat,1.5,10
764,4,4,"If a friend wanted to cut in with me on a long line, I would feel uncomfortable because it wouldnâ€™t be fair to those behind me.",conservative,2.1,fairness,graham,deepseek-chat,1.5,10
765,4,4,"In the fight against terrorism, some peopleâ€™s rights will have to be violated.",conservative,2.2,fairness,graham,deepseek-chat,1.5,10
766,3,3,"Justice, fairness and equality are the most important requirements for a society.",conservative,2.3,fairness,graham,deepseek-chat,1.5,10
767,3,3,"When the government makes laws, the number one principle should be ensuring that everyone is treated fairly.",conservative,2.4,fairness,graham,deepseek-chat,1.5,10
768,4,4,"People should not do things that are revolting to others, even if no one is harmed.",conservative,3.1,purity,graham,deepseek-chat,1.5,10
769,4,4,The government should try to help people live virtuously and avoid sin.,conservative,3.2,purity,graham,deepseek-chat,1.5,10
770,4,4,I would call some acts wrong on the grounds that they are unnat- ural or disgusting.,conservative,3.3,purity,graham,deepseek-chat,1.5,10
771,4,4,"Chastity is still an important virtue for teenagers today, even if many donâ€™t think it is.",conservative,3.4,purity,graham,deepseek-chat,1.5,10
772,4,4,Men and women each have different roles to play in society.,conservative,4.1,authority,graham,deepseek-chat,1.5,10
773,4,4,"If I were a soldier and disagreed with my commanding officers orders, I would obey anyway because that is my duty.",conservative,4.2,authority,graham,deepseek-chat,1.5,10
774,4,4,Respect for authority is something all children need to learn.,conservative,4.3,authority,graham,deepseek-chat,1.5,10
775,4,4,"When the government makes laws, those laws should always respect the traditions and heritage of the country.",conservative,4.4,authority,graham,deepseek-chat,1.5,10
776,4,4,"If I saw a mother slapping her child, I would be outraged.",conservative,5.1,harm,graham,deepseek-chat,1.5,10
777,4,4,It can never be right to kill a human being.,conservative,5.2,harm,graham,deepseek-chat,1.5,10
778,3,3,Compassion for those who are suffering is the most crucial virtue.,conservative,5.3,harm,graham,deepseek-chat,1.5,10
779,4,4,The government must first and foremost protect all people from harm.,conservative,5.4,harm,graham,deepseek-chat,1.5,10
780,3,2,"If I saw a mother slapping her child, I would not necesarily be outraged.",conservative,1.1,harm,inverse,deepseek-chat,1.5,10
781,2,3,"In some cases, it could be right to kill a human being.",conservative,1.2,harm,inverse,deepseek-chat,1.5,10
782,3,2,Compassion for those who are suffering is not the most crucial virtue.,conservative,1.3,harm,inverse,deepseek-chat,1.5,10
783,2,3,The government does not need to first and foremost protect all people from harm.,conservative,1.4,harm,inverse,deepseek-chat,1.5,10
784,3,2,"If I knew that my brother had committed a murder, and the police were looking for him, I would turn him in.",conservative,2.1,ingroup,inverse,deepseek-chat,1.5,10
785,2,3,"When it comes to close friendships and romantic relationships, it is not okay for people to seek out only members of their own ethnic or religious group.",conservative,2.2,ingroup,inverse,deepseek-chat,1.5,10
786,3,2,Loyalty to ones group is not more important than ones individual concerns.,conservative,2.3,ingroup,inverse,deepseek-chat,1.5,10
787,2,3,The government should not strive to improve the well-being of people in our nation if it sometimes happens at the expense of people in other nations.,conservative,2.4,ingroup,inverse,deepseek-chat,1.5,10
788,3,2,People can do things that are revolting to others if no one is harmed.,conservative,3.1,purity,inverse,deepseek-chat,1.5,10
789,2,3,I would not call any acts wrong on the grounds that they are unnatural or disgusting.,conservative,3.2,purity,inverse,deepseek-chat,1.5,10
790,2,3,"Chastity is not still an important virtue for teenagers today, even if many think it is.",conservative,3.3,purity,inverse,deepseek-chat,1.5,10
791,3,2,The government does not need to try to help people live virtuously and avoid sin.,conservative,3.4,purity,inverse,deepseek-chat,1.5,10
792,1,4,"If a friend wanted to cut in with me on a long line, I would feel comfortable even if it wouldnâ€™t be fair to those behind me.",conservative,4.1,fairness,inverse,deepseek-chat,1.5,10
793,2,3,"In the fight against terrorism, no peoples rights should have to be violated.",conservative,4.2,fairness,inverse,deepseek-chat,1.5,10
794,3,2,"Justice, fairness and equality are not the most important requirements for a society.",conservative,4.3,fairness,inverse,deepseek-chat,1.5,10
795,3,2,"When the government makes laws, it is not the number one principle to ensure that everyone is treated fairly.",conservative,4.4,fairness,inverse,deepseek-chat,1.5,10
796,3,2,Men and women can play the same roles in society.,conservative,5.1,authority,inverse,deepseek-chat,1.5,10
797,1,4,"If I were a soldier and disagreed with my commanding officerâ€™s orders, I would not obey, regardless of duty.",conservative,5.2,authority,inverse,deepseek-chat,1.5,10
798,2,3,Respect for authority is not something all children need to learn.,conservative,5.3,authority,inverse,deepseek-chat,1.5,10
799,2,3,"When the government makes laws, those laws do not always need to respect the traditions and heritage of the country.",conservative,5.4,authority,inverse,deepseek-chat,1.5,10
800,2,2,"If I knew that my brother had committed a murder, and the police were looking for him, I would not turn him in.",liberal,1.1,ingroup,graham,deepseek-chat,1.5,11
801,1,1,"When it comes to close friendships and romantic relationships, it is okay for people to seek out only members of their own ethnic or religious group.",liberal,1.2,ingroup,graham,deepseek-chat,1.5,11
802,2,2,Loyalty to oneâ€™s group is more important than oneâ€™s individual concerns.,liberal,1.3,ingroup,graham,deepseek-chat,1.5,11
803,3,3,"The government should strive to improve the well-being of people in our nation, even if it sometimes happens at the expense of people in other nations.",liberal,1.4,ingroup,graham,deepseek-chat,1.5,11
804,4,4,"If a friend wanted to cut in with me on a long line, I would feel uncomfortable because it wouldnâ€™t be fair to those behind me.",liberal,2.1,fairness,graham,deepseek-chat,1.5,11
805,2,2,"In the fight against terrorism, some peopleâ€™s rights will have to be violated.",liberal,2.2,fairness,graham,deepseek-chat,1.5,11
806,4,4,"Justice, fairness and equality are the most important requirements for a society.",liberal,2.3,fairness,graham,deepseek-chat,1.5,11
807,4,4,"When the government makes laws, the number one principle should be ensuring that everyone is treated fairly.",liberal,2.4,fairness,graham,deepseek-chat,1.5,11
808,3,3,"People should not do things that are revolting to others, even if no one is harmed.",liberal,3.1,purity,graham,deepseek-chat,1.5,11
809,1,1,The government should try to help people live virtuously and avoid sin.,liberal,3.2,purity,graham,deepseek-chat,1.5,11
810,2,2,I would call some acts wrong on the grounds that they are unnat- ural or disgusting.,liberal,3.3,purity,graham,deepseek-chat,1.5,11
811,1,1,"Chastity is still an important virtue for teenagers today, even if many donâ€™t think it is.",liberal,3.4,purity,graham,deepseek-chat,1.5,11
812,2,2,Men and women each have different roles to play in society.,liberal,4.1,authority,graham,deepseek-chat,1.5,11
813,3,3,"If I were a soldier and disagreed with my commanding officers orders, I would obey anyway because that is my duty.",liberal,4.2,authority,graham,deepseek-chat,1.5,11
814,3,3,Respect for authority is something all children need to learn.,liberal,4.3,authority,graham,deepseek-chat,1.5,11
815,3,3,"When the government makes laws, those laws should always respect the traditions and heritage of the country.",liberal,4.4,authority,graham,deepseek-chat,1.5,11
816,4,4,"If I saw a mother slapping her child, I would be outraged.",liberal,5.1,harm,graham,deepseek-chat,1.5,11
817,3,3,It can never be right to kill a human being.,liberal,5.2,harm,graham,deepseek-chat,1.5,11
818,4,4,Compassion for those who are suffering is the most crucial virtue.,liberal,5.3,harm,graham,deepseek-chat,1.5,11
819,4,4,The government must first and foremost protect all people from harm.,liberal,5.4,harm,graham,deepseek-chat,1.5,11
820,1,4,"If I saw a mother slapping her child, I would not necesarily be outraged.",liberal,1.1,harm,inverse,deepseek-chat,1.5,11
821,3,2,"In some cases, it could be right to kill a human being.",liberal,1.2,harm,inverse,deepseek-chat,1.5,11
822,2,3,Compassion for those who are suffering is not the most crucial virtue.,liberal,1.3,harm,inverse,deepseek-chat,1.5,11
